Age,Hours per day,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Primary streaming service_Apple Music,Primary streaming service_I do not use a streaming service.,Primary streaming service_Other streaming service,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music,While working_No,While working_Yes,Instrumentalist_No,Instrumentalist_Yes,Composer_No,Composer_Yes,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Exploratory_No,Exploratory_Yes,Foreign languages_No,Foreign languages_Yes,Music effects_Improve,Music effects_No effect,Music effects_Worsen
0.10358905826105169,0.09595864080066312,0.5035064480874962,2,2,1,1,0,2,0,1,0,1,0,3,1,1,3,1,0.8,0.7000000000000001,0.2,1.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0.4461758761095097,-0.8795942631794545,2.3199349451242615,0,0,3,0,0,2,0,0,0,0,1,0,0,2,0,0,0.4,0.4,0.4,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2.0734632608896852,-0.5544099618527487,0.7154231060751188,1,1,2,3,0,2,1,0,0,2,1,2,2,2,1,1,0.0,0.0,0.2,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
-0.2389977595874063,-0.5544099618527487,-0.10196971759142551,1,2,3,2,1,2,2,1,1,2,3,2,2,3,2,3,0.6000000000000001,0.4,0.0,0.1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.6174692850337387,-0.5544099618527487,1.0484349971985258,0,1,2,1,0,2,0,0,0,2,1,2,2,2,2,0,0.4,0.7000000000000001,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.6174692850337387,-0.8795942631794545,-0.4047078004308864,1,2,0,2,0,0,0,0,1,0,2,3,1,0,3,0,0.8,0.4,0.30000000000000004,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
-0.2389977595874063,0.7463272434540749,-0.616624458418509,0,3,0,1,0,2,0,0,1,0,2,0,0,2,3,1,0.5,0.5,0.30000000000000004,0.30000000000000004,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.6672312818979788,-0.5544099618527487,-0.9193625412579698,0,1,2,2,1,1,2,1,1,1,3,3,2,2,3,2,0.0,0.8,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.3246444640495208,0.09595864080066312,-1.8578505980602984,1,0,0,1,0,0,0,0,0,0,1,3,1,0,3,0,0.7000000000000001,0.4,0.6000000000000001,0.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.6672312818979788,-0.7170021125161016,1.7144587794453396,3,0,1,1,0,0,0,0,3,1,1,2,2,1,3,1,0.8,0.7000000000000001,0.7000000000000001,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0.0179423537989372,-0.22922566052604276,0.806244530926957,2,2,1,1,0,0,0,0,0,0,3,2,2,0,3,2,0.9,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.8385246908222078,0.09595864080066312,-0.5560768418506168,0,0,1,0,0,1,0,2,0,3,2,3,2,1,3,0,0.8,0.6000000000000001,0.4,0.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-1.0098180997464368,2.0470644487608984,0.5035064480874962,0,0,1,0,0,2,0,0,0,2,0,1,1,3,0,1,0.7000000000000001,0.2,0.0,0.8,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
-0.1533510551252918,-0.22922566052604276,1.139256422050364,1,0,2,2,0,1,0,0,0,1,1,2,0,0,3,2,0.7000000000000001,0.6000000000000001,0.4,0.2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.6672312818979788,-0.22922566052604276,-0.10196971759142551,2,2,2,1,1,3,1,3,0,3,0,3,3,3,3,1,0.1,0.1,0.1,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
2.9299303055108297,-0.5544099618527487,-0.616624458418509,1,0,3,1,0,1,2,1,1,1,0,3,3,1,2,0,0.1,0.1,0.30000000000000004,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.2389977595874063,-0.5544099618527487,-1.5551125152208376,1,1,0,1,1,2,2,0,1,1,0,3,3,2,2,1,0.2,0.7000000000000001,0.1,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.6672312818979788,-0.22922566052604276,-0.31388637557904814,2,1,0,0,0,3,2,3,1,0,0,3,1,3,2,1,0.6000000000000001,0.2,0.30000000000000004,0.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
0.1892357627231662,-0.5544099618527487,-0.10196971759142551,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,1,0.7000000000000001,0.7000000000000001,0.30000000000000004,0.2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
-0.1533510551252918,0.421142942127369,-0.8588149246900777,2,0,2,0,0,1,1,1,0,2,1,2,1,2,2,2,0.8,0.7000000000000001,0.0,0.30000000000000004,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
-0.8385246908222078,0.7463272434540749,-0.7982673081221855,1,0,2,1,0,2,1,0,0,1,1,2,2,0,3,2,0.8,0.30000000000000004,0.5,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.2389977595874063,-0.22922566052604276,0.5035064480874962,1,1,3,2,1,2,1,0,0,1,2,2,2,2,3,3,0.5,0.4,0.2,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.1533510551252918,0.421142942127369,-0.10196971759142551,3,1,2,2,1,1,2,1,1,3,1,3,3,1,3,3,0.7000000000000001,1.0,1.0,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4959378729737498,0.421142942127369,-0.16251733415931768,1,3,0,3,2,1,2,0,3,1,0,2,2,1,2,0,0.7000000000000001,0.6000000000000001,0.8,0.4,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.6174692850337387,0.7463272434540749,-0.979910157825862,0,1,2,0,0,1,1,0,0,0,0,2,1,1,3,1,0.8,0.7000000000000001,0.0,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
1.3026429207306547,0.7463272434540749,0.14022074868014317,2,2,2,2,1,2,2,0,2,2,1,2,2,2,3,1,1.0,0.7000000000000001,0.30000000000000004,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.3246444640495208,-0.22922566052604276,-1.1312791992455924,0,3,1,2,1,2,0,0,0,0,1,2,1,2,2,0,0.6000000000000001,0.5,0.5,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.3246444640495208,2.0470644487608984,-0.49552922528272464,1,0,3,2,0,1,1,1,1,2,2,3,2,1,3,3,0.8,0.7000000000000001,0.6000000000000001,0.8,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.1533510551252918,-0.5544099618527487,1.7144587794453396,2,0,3,0,0,1,1,2,0,2,0,3,1,2,2,3,1.0,0.7000000000000001,0.7000000000000001,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
-0.5815845774358643,-0.7170021125161016,0.806244530926957,0,0,0,0,0,2,2,0,0,2,0,3,0,2,2,0,0.30000000000000004,0.7000000000000001,0.4,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.3246444640495208,2.0470644487608984,-0.3441601838629942,0,1,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0.9,0.7000000000000001,0.5,0.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.1533510551252918,-0.22922566052604276,-1.7367553649245142,1,1,0,3,0,2,2,0,0,0,3,3,3,2,3,0,1.0,0.7000000000000001,0.0,1.0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-1.0098180997464368,-0.39181781118939574,-0.16251733415931768,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0.8,0.0,0.0,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.4959378729737498,-0.22922566052604276,-0.4047078004308864,2,1,1,2,0,1,0,3,0,2,0,3,3,3,3,0,0.6000000000000001,0.0,0.30000000000000004,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.7031159894958532,-1.0421864138428074,-1.312922048949269,2,0,1,0,0,0,1,0,0,1,2,1,0,0,2,1,0.7000000000000001,0.9,0.4,0.6000000000000001,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.5815845774358643,3.998170256721134,-1.010183966109808,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,0.30000000000000004,0.2,0.5,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,0.7463272434540749,-0.10196971759142551,3,1,0,0,0,1,2,1,0,2,0,3,0,0,0,1,0.4,0.2,0.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.7528779863600933,-0.22922566052604276,-0.7074458832703472,1,0,3,0,0,3,2,3,0,1,2,3,1,3,3,3,0.4,0.2,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.5815845774358643,-1.0421864138428074,-1.7367553649245142,1,0,0,2,0,0,0,0,0,0,0,2,1,0,3,0,0.5,0.30000000000000004,0.1,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.4959378729737498,0.421142942127369,1.0484349971985258,1,2,2,0,0,1,1,3,1,0,0,3,3,1,1,1,0.4,0.2,0.2,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.8385246908222078,-0.5544099618527487,-0.5560768418506168,3,2,0,3,2,3,2,2,0,3,2,1,3,3,2,3,0.4,0.0,0.6000000000000001,0.5,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
-0.6672312818979788,-0.5544099618527487,2.5621254113958303,0,0,0,0,0,1,0,1,0,0,3,3,0,3,3,3,0.7000000000000001,0.6000000000000001,0.30000000000000004,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,-0.5544099618527487,-0.979910157825862,2,1,2,1,0,3,3,1,2,3,0,2,1,2,3,2,0.7000000000000001,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.0677043506631773,-0.7170021125161016,1.4419945048898248,2,1,3,1,2,2,2,3,1,3,3,3,2,2,3,3,0.30000000000000004,0.4,0.1,0.1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
-0.1533510551252918,-0.8795942631794545,0.806244530926957,1,1,3,0,1,0,3,1,1,0,2,1,2,0,3,2,0.9,0.7000000000000001,0.2,0.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.7528779863600933,2.0470644487608984,1.7144587794453396,1,1,3,2,0,1,2,1,0,1,1,3,2,2,2,2,1.0,0.9,0.30000000000000004,0.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.7528779863600933,3.672985955394428,-1.1615530075295386,1,0,3,0,0,1,1,0,0,1,2,2,0,3,3,2,0.8,1.0,0.9,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,-1.0421864138428074,0.806244530926957,2,1,2,0,0,2,2,0,0,2,2,1,1,1,2,2,0.8,0.9,0.6000000000000001,0.4,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.22922566052604276,-0.5863506501345629,0,1,1,0,2,2,0,0,0,0,3,0,1,2,3,0,0.5,0.6000000000000001,0.9,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,0.09595864080066312,-1.1615530075295386,0,1,3,1,0,3,0,0,0,0,0,2,2,3,2,0,0.30000000000000004,0.2,0.1,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.3246444640495208,-0.8795942631794545,0.7154231060751188,1,2,2,2,0,2,1,1,1,1,1,3,0,2,3,3,0.7000000000000001,0.9,0.1,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.7528779863600933,6.599644667334781,-0.10196971759142551,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2,1,0.5,0.1,0.9,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
1.559583034116998,-0.8795942631794545,0.32186359838381967,2,0,0,2,1,2,1,0,0,1,0,3,1,1,2,0,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-1.2667582131327804,-0.5544099618527487,-0.3441601838629942,3,0,1,0,0,1,1,3,0,1,0,3,0,1,0,3,0.8,0.2,0.1,0.1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.1892357627231662,-0.22922566052604276,2.3199349451242615,1,1,2,0,0,2,0,2,1,2,3,2,1,3,3,3,0.4,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.0677043506631773,-0.22922566052604276,-1.4642910903689994,3,0,0,0,1,1,0,0,2,1,2,1,0,1,0,0,0.9,0.6000000000000001,0.1,0.1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.5815845774358643,-0.5544099618527487,-3.1293505459860342,1,0,1,0,1,3,1,3,2,0,0,2,3,3,0,0,1.0,0.7000000000000001,0.2,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,1.0715115447807808,0.5035064480874962,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,2,0.8,0.7000000000000001,0.7000000000000001,0.4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
-0.4959378729737498,0.7463272434540749,-0.3744339921469403,2,0,0,0,0,0,0,0,0,0,3,1,0,0,3,2,0.1,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.7528779863600933,-0.22922566052604276,0.806244530926957,2,0,2,0,0,1,1,1,0,1,2,2,2,2,3,2,0.5,0.7000000000000001,0.1,0.4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
0.7031159894958532,0.09595864080066312,-0.28361256729510204,2,1,1,2,0,2,2,1,1,3,3,2,1,2,2,2,0.8,0.8,0.2,0.2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
0.6174692850337387,-0.22922566052604276,-0.9193625412579698,3,2,2,2,0,0,3,1,1,0,3,1,0,1,3,1,0.2,0.2,0.8,0.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.8385246908222078,-0.5544099618527487,0.6548754895072266,1,2,0,0,0,0,0,1,3,0,0,3,2,2,0,0,0.6000000000000001,0.0,0.0,0.2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.1892357627231662,-0.22922566052604276,-0.7074458832703472,3,3,0,1,0,1,0,0,0,0,3,2,0,1,3,1,0.2,0.0,0.1,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,-0.5544099618527487,-0.28361256729510204,1,1,0,2,0,0,1,0,0,0,1,2,1,0,3,2,0.6000000000000001,0.2,0.6000000000000001,0.7000000000000001,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.1533510551252918,-0.5544099618527487,-0.43498160871483244,1,3,0,1,3,3,2,1,0,1,0,3,3,3,3,2,0.6000000000000001,0.1,0.0,0.5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.7528779863600933,-0.22922566052604276,-1.5551125152208376,3,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0.9,0.7000000000000001,1.0,0.6000000000000001,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
-0.6672312818979788,-1.2047785645061604,-1.0404577743937542,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
-0.9241713952843222,-0.8795942631794545,0.5035064480874962,1,1,3,1,1,2,2,2,1,2,1,3,2,2,2,2,0.6000000000000001,0.6000000000000001,0.30000000000000004,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.6174692850337387,-0.5544099618527487,-1.1918268158134846,1,1,3,1,1,1,1,1,0,2,3,2,1,1,2,3,0.4,0.30000000000000004,0.1,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.4102911685116353,-0.5544099618527487,0.2613159818159275,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0.6000000000000001,0.2,0.2,0.1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
-0.5815845774358643,0.421142942127369,0.01912551554435883,0,1,1,0,0,1,1,3,1,1,0,3,1,2,2,0,0.7000000000000001,0.4,0.5,0.6000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.9241713952843222,-0.5544099618527487,1.7447325877292856,3,0,0,0,0,1,0,0,0,1,2,2,0,1,3,1,0.7000000000000001,0.5,0.30000000000000004,0.2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-1.0098180997464368,0.09595864080066312,0.07967313211225101,3,0,2,1,0,0,1,1,0,0,1,3,0,0,2,2,0.8,0.5,1.0,0.30000000000000004,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.4959378729737498,1.3966958461074868,-0.43498160871483244,0,3,0,1,0,0,0,0,0,0,1,1,0,1,2,1,0.7000000000000001,0.5,0.6000000000000001,0.5,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.9241713952843222,0.09595864080066312,-0.5258030335666707,3,0,1,0,0,2,2,1,1,1,2,2,2,2,2,1,0.6000000000000001,0.8,0.8,0.2,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.5544099618527487,1.4117206966058788,3,0,2,0,0,3,2,1,3,2,1,2,2,3,1,2,0.30000000000000004,0.2,0.0,0.2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-0.8385246908222078,0.421142942127369,-1.1010053909616464,1,2,0,3,1,2,0,0,0,2,0,0,0,2,1,1,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.4,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.5544099618527487,-0.19279114244326379,1,0,0,0,0,1,1,0,0,2,1,3,3,0,0,2,0.9,0.8,0.4,0.8,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1.6452297385791126,-0.5544099618527487,-0.5560768418506168,2,2,2,2,1,2,1,1,0,0,2,2,2,2,3,0,0.7000000000000001,0.7000000000000001,0.2,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.3246444640495208,-0.8795942631794545,1.1089826137664178,1,1,0,0,0,2,1,0,0,1,1,2,2,2,1,0,0.4,0.30000000000000004,0.4,0.5,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
-0.1533510551252918,-0.5544099618527487,0.5337802563714423,1,1,0,3,0,1,0,0,0,3,3,3,0,2,3,3,0.0,0.5,0.7000000000000001,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.5815845774358643,-0.8795942631794545,-0.5560768418506168,2,1,0,0,1,0,1,0,2,1,0,3,0,0,0,3,0.8,0.7000000000000001,0.7000000000000001,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0.10358905826105169,3.3478016540677222,1.0484349971985258,2,2,1,3,0,3,3,1,1,3,1,2,3,3,3,1,0.5,1.0,0.8,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.8385246908222078,-0.22922566052604276,-0.16251733415931768,3,0,0,0,0,0,0,1,0,2,0,2,0,0,0,2,0.9,0.6000000000000001,0.8,0.5,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2.758636896586601,-0.5544099618527487,0.04939932382830492,0,0,0,0,0,1,2,0,1,1,2,2,2,1,3,0,0.2,0.2,0.7000000000000001,0.0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.0954648042085513,-1.0421864138428074,-0.43498160871483244,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0.7000000000000001,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
